time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,-3.8435258467,5.35515836723,24.5413601566,0.453440052253,0.279443994192,0.0,-3.9132364419,5.4301464119,4.9150030757,0.16417820626,0.108750151024,0.0,418.78013732354907,417.6390665069449,418.8460707693173,417.5806544048118
3.780000000000003,-4.08260823601,5.68699718554,24.8316229307,0.463281857637,0.28581534434,0.0,-4.05664696234,5.6314430784,4.75990356804,0.163732609567,0.100505436345,0.0,431.185474378654,430.49840040637457,431.0452452581761,431.0341465910314
3.840000000000003,-4.33136044889,6.03244954848,25.1154202532,0.472824167641,0.291794359378,0.0,-4.2354091366,5.88368687314,4.69873262717,0.147457120466,0.0978839967367,0.0,466.8323996119502,466.63577436453926,467.15696722143207,465.9082917079683
3.900000000000003,-4.5889014908,6.39000923583,25.3893945906,0.481772462538,0.297735559504,0.0,-4.34985845695,6.03537631137,4.4340458218,0.152300964263,0.101198691758,0.0,390.6245974744041,390.94359363406113,391.7030976902808,392.1775929814612
3.960000000000003,-4.85366599227,6.75711539598,25.6482388322,0.490568457497,0.303674430563,0.0,-4.47615555908,6.20180689523,4.19415454131,0.131666173897,0.0941339932008,0.0,401.80397321867304,401.1723033875159,401.50678194100675,399.6520066744622
4.020000000000002,-5.12870103943,7.13814833702,25.8999516026,0.498561853601,0.308856427891,0.0,-4.69182733915,6.49889244162,4.19451576894,0.136165497485,0.0625131729878,0.0,491.8783701817266,489.5354679277611,491.35148264125905,491.6994761450057
4.080000000000001,-5.41465635819,7.53387279788,26.1457457062,0.506873368484,0.312387515447,0.0,-4.84035363642,6.6920438371,3.99838300435,0.142865550119,0.050285594683,0.0,422.90584123404636,421.85351752668856,423.09267946412643,423.6881332841549
4.14,-5.71200569555,7.94484773743,26.3862482991,0.515600203654,0.315376817816,0.0,-5.07113474629,7.0066529618,4.01641182975,0.150161286946,0.0488777331014,0.0,502.4480930677775,502.3472257004949,501.43232519386044,501.97928733126383
4.199999999999998,-6.02179231538,8.37252068654,26.6237742692,0.524376485777,0.318457016495,0.0,-5.25519168904,7.24896907422,3.90015294479,0.137074936646,0.0558479290295,0.0,459.05323865856616,459.607771821245,459.2624898542606,458.2422067160396
4.259999999999997,-6.34113297431,8.8123976626,26.8501706755,0.532628943124,0.321480485556,0.0,-5.38991694702,7.41377786795,3.64654428657,0.138456050319,0.0362967833943,0.0,406.9452301049104,405.1924592229408,408.02372314808827,408.16641279604687
4.319999999999996,-6.66858762769,9.26212119186,27.0612499997,0.54092534028,0.323325672902,0.0,-5.52561516714,7.57718388028,3.38961899877,0.137905652816,0.0163537855543,0.0,405.44133317182485,403.6452511050164,405.9540010324402,405.9242988328503
4.379999999999995,-7.00551742731,9.72362488929,27.2601720538,0.549548914961,0.324129855718,0.0,-5.70541859498,7.806105863,3.24044354149,0.153363927354,0.00672988774192,0.0,449.2170355735866,448.4355745853454,447.67492992513803,448.9503095920314
4.439999999999993,-7.35295768439,10.1983913704,27.4492870964,0.559195789452,0.324507837114,0.0,-5.87599572859,8.01938893967,3.06287592635,0.17253582268,0.00542507452261,0.0,439.5402071194096,439.4319146878037,438.1578330631156,439.77397461313456
4.499999999999992,-7.7100252066,10.6849636364,27.6260763886,0.569591260704,0.324781399107,0.0,-6.02646262302,8.19980975554,2.82996102253,0.174662174918,0.00276907731232,0.0,418.6138851301901,418.3825294113852,417.4602207570258,417.6767506631792
4.559999999999991,-8.07811816208,11.1855259464,27.7937470353,0.579790654214,0.325019175034,0.0,-6.24302973456,8.48516210459,2.75754975172,0.158477753674,0.00624982702443,0.0,481.90437164629003,482.16741624105543,481.76834240753175,480.5677707978985
4.6199999999999894,-8.45758346512,11.7005543744,27.9528824966,0.589188877705,0.326124931304,0.0,-6.40597931624,8.68235951155,2.54663090857,0.152680657718,0.0356057427963,0.0,430.55466851340134,433.03213847632037,431.1837952461758,430.7176346343101
4.679999999999988,-8.84887595716,12.2306981535,28.1042250369,0.598084355977,0.327859541921,0.0,-6.63687112124,8.98828884408,2.4963519493,0.137505968027,0.0101004301964,0.0,494.75932266077064,492.877431901022,495.89835652460806,494.80007575572364
4.739999999999987,-9.25246042179,12.776526264,28.2485436864,0.606083952794,0.329570886725,0.0,-6.81605210722,9.20560520804,2.3137131436,0.123295390922,0.0512514332847,0.0,446.18642101032293,449.53494747679144,449.08647495767497,447.9479493351996
4.799999999999986,-9.66630971164,13.3344480531,28.3805533214,0.613859572398,0.3324966588,0.0,-6.97923113743,9.39148686216,2.08639322565,0.139885036281,0.0432546547095,0.0,430.4264828216708,429.7504417726413,431.78802032499897,433.2015629329839
4.859999999999984,-10.0899348171,13.9033391165,28.4987001392,0.62280084538,0.335162300141,0.0,-7.14189428102,9.57129630922,1.85160237469,0.162871612234,0.0466745964009,0.0,428.21253964966553,428.5046892971032,428.2936005233904,430.26626387315457
4.919999999999983,-10.5256049946,14.4867035818,28.6078865713,0.632465324612,0.337745424957,0.0,-7.38020404774,9.87317215115,1.78605233838,0.157219552432,0.0345928998017,0.0,497.4640567807512,496.5790727472421,497.27023203594814,496.8775245458058
4.979999999999982,-10.9731025855,15.0838952148,28.7072209697,0.641805327871,0.33973868606,0.0,-7.53670265795,10.0330398669,1.52503064027,0.152369203866,0.030326128971,0.0,421.80984010477164,421.4415339826926,424.5466517786769,424.1542582199018
5.0399999999999805,-11.4293034248,15.6893664274,28.7891839676,0.650987725531,0.341412530055,0.0,-7.67049167662,10.1493914017,1.20754449937,0.154347185987,0.0225349165136,0.0,397.66310551831435,396.94871570058626,397.28325983353136,397.4897893651734
